StayDate,ProductID,InventoryType,Quantity,AvgPrice,GrossRevenue,Cost,Profit
9/24/23,720,HOTEL,1,74.51,74.51,57.37,9.68
9/24/23,7448,SHOW,117,48.865,5269.48,3694.44,1575.04
9/24/23,2414,HOTEL,17,346.0104,6376.72,4969.32,742.53
9/24/23,783,HOTEL,22,139.9517,3023.61,2320.11,393.06
9/24/23,807,HOTEL,1,63.47,63.47,48.44,8.25
9/24/23,1051,HOTEL,5,297.7375,1391.86,1075.22,172.77
9/24/23,4300,HOTEL,37,57.0919,2516.11,1905.66,355.42
9/24/23,140,SHOW,680,103.2247,65527.18,48456.79,17070.39
9/24/23,7602,SHOW,53,66.1258,3423.94,2463.39,960.55
9/24/23,7741,HOTEL,1,79.52,79.52,56.1,15.91
9/24/23,792,HOTEL,103,41.0134,3739.42,2826.09,535.05
9/24/23,7810,SHOW,22,36.155,686.44,481.78,204.66
9/24/23,7525,SHOW,348,139.6576,47656.74,36932.96,10723.78
9/24/23,785,HOTEL,2,120.51,241.02,184.94,31.33
9/24/23,788,HOTEL,3,80.3133,240.94,184.88,31.32
9/24/23,743,HOTEL,4,162.8933,644.22,490.5,89.97
9/24/23,7787,SHOW,81,102.2654,8292.45,6007.46,2284.99
9/24/23,800,HOTEL,29,105.3528,3956.53,3029.63,521.55
9/24/23,778,HOTEL,64,173.0969,11284.51,8358.67,1807.42
9/24/23,715,HOTEL,20,211.5948,4101.67,3009.36,689.64
9/24/23,7657,SHOW,97,120.2484,11468.68,8656.39,2812.29
9/24/23,1906,SHOW,335,91.1823,29146.53,22060.79,7085.74
9/24/23,799,HOTEL,2,87.87,175.74,135.3,22.85
9/24/23,726,HOTEL,31,61.5643,1878.18,1425.28,262.23
9/24/23,4213,HOTEL,1,314.65,314.65,241.44,40.91
9/24/23,7784,SHOW,112,117.4645,12824.1,8952,3872.1
9/24/23,92,SHOW,33,121.0812,3966.17,2990.4,975.77
9/24/23,3480,SHOW,73,55.8493,4356.54,2868.74,1487.8
9/24/23,741,HOTEL,4,76.8275,307.31,238.7,39.95
9/24/23,8037,SHOW,2,68.26,136.52,87.92,48.6
9/24/23,756,HOTEL,9,58.0716,403.49,296.9,66.88
9/24/23,776,HOTEL,13,229.0977,2823.43,2166.49,367.06
9/24/23,7772,SHOW,57,100.5246,5659.45,4132.7,1526.75
9/24/23,130,SHOW,308,132.5575,41364.01,31703.15,9660.86
9/24/23,4153,SHOW,34,80.065,2572.44,1698.64,873.8
9/24/23,7774,SHOW,130,72.3252,9426.06,6695.6,2730.46
9/24/23,814,HOTEL,8,118.7422,1040.66,762.3,176.36
9/24/23,7286,SHOW,69,76.5958,4904.93,3525.86,1379.07
9/24/23,1699,HOTEL,40,154.6527,5994.92,4600.13,779.37
9/24/23,779,HOTEL,18,91.241,1546.06,1184.34,203.24
9/24/23,7419,SHOW,9,89.2075,794.04,522.06,271.98
9/24/23,4097,HOTEL,4,310.4675,1241.87,879.2,248.37
9/24/23,627,SHOW,28,62.604,1726.41,1121.8,604.61
9/24/23,722,HOTEL,44,117.7527,6266.99,4750.16,881.24
9/24/23,746,HOTEL,2,63.495,126.99,95.2,19.05
9/24/23,7773,SHOW,40,70.1973,2715.57,1930.74,784.83
9/24/23,7658,SHOW,413,96.8909,39554.75,27674.13,11880.62
9/24/23,5942,SHOW,37,57.734,2137.33,1355,782.33
9/24/23,118,SHOW,68,71.6335,4387.75,2885.4,1502.35
9/24/23,7073,SHOW,104,82.1568,8027.98,5893.22,2134.76
9/24/23,742,HOTEL,35,117.6798,3679.39,2775.78,532.21
9/24/23,704,HOTEL,40,124.667,4582.09,3503.34,609.99
9/24/23,1109,HOTEL,2,100.19,200.38,153.76,26.05
9/24/23,787,HOTEL,178,148.0096,22990.35,17724.92,2894.01
9/24/23,3807,SHOW,3,19.04,57.12,34.62,22.5
9/24/23,1729,HOTEL,9,227.8891,2052.52,1574.96,266.83
9/24/23,7959,SHOW,23,127.109,2797,2100.76,696.24
9/24/23,891,HOTEL,25,353.8217,10074.6,7597.53,1460.56
9/24/23,7479,SHOW,5,51.46,237.59,144.62,92.97
9/24/23,54,SHOW,454,129.9407,54762.94,42978.12,11784.82
9/24/23,748,HOTEL,18,169.8079,2639.69,2028.98,346.96
9/24/23,1138,SHOW,75,47.1,3409.5,2192,1217.5
9/24/23,7765,HOTEL,3,128.5075,388.29,297.94,50.48
9/24/23,3802,SHOW,12,45.968,539.86,342.26,197.6
9/24/23,3122,SHOW,502,156.2798,76349.35,60117.35,16232
9/24/23,4078,SHOW,10,53.7325,517.34,328.3,189.04
9/24/23,774,HOTEL,58,141.4141,6984.12,5346.59,922.17
9/24/23,5727,SHOW,42,64.9742,2845.67,1892.3,953.37
9/24/23,816,HOTEL,1,234.92,234.92,180.26,30.54
9/24/23,3578,SHOW,87,56.9304,4928.12,3157.22,1770.9
9/24/23,81,SHOW,214,88.9572,19192.65,14568.68,4623.97
9/24/23,6996,SHOW,33,92.841,3014.25,2224.38,789.87
9/24/23,5894,SHOW,27,75.7445,2029.33,1311.31,718.02
9/24/23,1555,HOTEL,2,241.765,483.53,362.49,72.54
9/24/23,2685,SHOW,4,97.09,388.36,281.76,106.6
9/24/23,1815,SHOW,18,99.1614,1742.22,1273.62,468.6
9/24/23,7757,HOTEL,24,130.8858,3410.17,2637.52,419.76
9/24/23,7688,SHOW,117,69.3435,8144.55,5222.59,2921.96
9/24/23,813,HOTEL,86,110.8409,8928.63,6772.23,1250.14
9/25/23,7767,SHOW,96,84.722,8193.06,5859.51,2333.55
9/25/23,7970,SHOW,44,63.57,2825.6,1814.24,1011.36
9/25/23,723,HOTEL,3,101.7,305.1,229.5,45.77
9/25/23,8030,SHOW,4,69.685,278.74,198.68,80.06
9/25/23,4369,HOTEL,1,66.89,66.89,50.15,10.03
9/25/23,3122,SHOW,518,178.3953,89535.51,70361.98,19173.53
9/25/23,7286,SHOW,35,89.6666,3138.26,2289.3,848.96
9/25/23,81,SHOW,219,91.3895,20237.96,15486.9,4751.06
9/25/23,2669,SHOW,258,200.7506,49909.34,37717.56,12191.78
9/25/23,7787,SHOW,106,100.9619,10400.57,7533,2867.57
9/25/23,3036,SHOW,15,52.75,785.16,502.11,283.05
9/25/23,742,HOTEL,79,64.2926,5251.35,3980.66,738.1
9/25/23,926,SHOW,56,107.9985,5677.96,4273.64,1404.32
9/25/23,7757,HOTEL,1,110.23,110.23,84.58,14.33
9/25/23,4078,SHOW,13,48.622,612.08,386.15,225.93
9/25/23,813,HOTEL,45,76.2278,3516.28,2662.43,497.54
9/25/23,715,HOTEL,16,206.3544,3201.88,2456.88,416.25
9/25/23,7772,SHOW,88,96.9533,8577.36,6239.3,2338.06
9/25/23,7911,SHOW,21,66.9442,1352.86,916.66,436.2
9/25/23,2414,HOTEL,1,340.14,340.14,261,44.22
9/25/23,743,HOTEL,5,67.9512,379.93,292.5,49.41
9/25/23,741,HOTEL,13,28.4576,396,305.49,53.81
9/25/23,3578,SHOW,155,56.1477,8519.69,5445.31,3074.38
9/25/23,713,HOTEL,71,48.1394,3707.64,2849.62,476.78
9/25/23,3816,HOTEL,1,116.31,116.31,89.25,15.12
9/25/23,7621,SHOW,115,40.53,4197.07,2946.99,1250.08
9/25/23,791,HOTEL,3,308.77,926.31,817,0
9/25/23,5940,SHOW,82,104.228,7925.65,5946.7,1978.95
9/25/23,93,SHOW,148,105.8237,15310.35,11719.84,3590.51
9/25/23,7657,SHOW,129,115.1026,14215.34,10723.13,3492.21
9/25/23,1787,SHOW,47,86.597,4124.36,3080.19,1044.17
9/25/23,774,HOTEL,95,47.4207,4698.06,3624.74,588.39
9/25/23,7835,SHOW,153,121.97,17584.44,13717.52,3866.92
9/25/23,737,HOTEL,128,32.9613,4692.66,3652.57,551.38
9/25/23,130,SHOW,337,131.6493,45615.5,34937.65,10677.85
9/25/23,792,HOTEL,68,19.0682,1387.83,1059.61,186.36
9/25/23,812,HOTEL,4,61.7366,234.73,180.12,30.52
9/25/23,816,HOTEL,4,179.1125,716.45,552.33,90.21
9/25/23,804,HOTEL,93,24.604,2229.45,1663.44,343.43
9/25/23,7658,SHOW,546,99.3648,52746.31,36949.04,15797.27
9/25/23,790,HOTEL,3,328.4867,985.46,758.71,128.12
9/25/23,118,SHOW,84,62.98,4819.15,3130.2,1688.95
9/25/23,7750,SHOW,2,50.75,101.5,62.52,38.98
9/25/23,627,SHOW,63,69.7931,4781.34,3251.45,1529.89
9/25/23,1815,SHOW,18,101.3042,1772.22,1296.72,475.5
9/25/23,1109,HOTEL,1,180.5,180.5,130.54,32.49
9/25/23,7754,SHOW,42,64.1707,2707.88,1766.32,941.56
9/25/23,2685,SHOW,22,92.3711,2029.12,1458.96,570.16
9/25/23,4116,SHOW,54,72.912,3806.96,2516.5,1290.46
9/25/23,786,HOTEL,2,96.145,192.29,147.56,24.99
9/25/23,798,HOTEL,1,62.38,62.38,46.92,9.36
9/25/23,777,HOTEL,26,118.8931,4050.44,3108.04,526.56
9/25/23,6996,SHOW,20,91.0228,1678.74,1235.2,443.54
9/25/23,3481,SHOW,6,43.66,252.96,159.33,93.63
9/25/23,787,HOTEL,119,74.2109,9160.28,6953.51,1276.48
9/25/23,4300,HOTEL,28,53.6871,1509.64,1166.55,187.04
9/25/23,7774,SHOW,133,72.8615,9709.2,6874,2835.2
9/25/23,784,HOTEL,4,56.7525,227.01,170.76,34.05
9/25/23,7073,SHOW,133,80.5705,9842.15,7193.63,2648.52
9/25/23,4153,SHOW,48,76.325,3541.24,2315.83,1225.41
9/25/23,3802,SHOW,28,46.37,1234.62,784.08,450.54
9/25/23,748,HOTEL,33,67.9376,2280.51,1754.1,298.44
9/25/23,8037,SHOW,8,66.485,500.7,321.68,179.02
9/25/23,4368,SHOW,62,55.4004,3530.19,2491.7,1038.49
9/25/23,704,HOTEL,56,91.7257,5232.18,3965.44,736.14
9/25/23,773,HOTEL,8,72.8806,657.37,498.02,92.73
9/25/23,8086,SHOW,2,113.85,227.7,152.46,75.24
9/25/23,778,HOTEL,10,215.1189,2207.05,1673.06,310.14
9/25/23,594,SHOW,28,128.665,3592.42,2466.07,1126.35
9/25/23,7389,SHOW,87,80.7573,6997.84,5143.36,1854.48
9/25/23,7937,SHOW,258,143.3902,35631.59,27138.03,8493.56
9/25/23,756,HOTEL,9,42.2913,377.59,281.98,57.88
9/25/23,54,SHOW,469,136.637,61274.54,48183.01,13091.53
9/25/23,8044,SHOW,7,90.448,612.78,456.07,156.71
9/25/23,7448,SHOW,111,42.1418,4551.15,3184.49,1366.66
9/25/23,4025,HOTEL,1,158.2,158.2,140,0
9/25/23,726,HOTEL,13,28.886,375.49,284.82,52.58
9/25/23,1699,HOTEL,21,123.9486,2795.93,2145.42,363.46
9/25/23,1051,HOTEL,4,200.2316,994.01,758.17,134.4
9/25/23,7765,HOTEL,4,241.295,965.18,766.14,96.53
9/25/23,3480,SHOW,50,51.2476,2755.56,1805.3,950.26
9/25/23,2292,SHOW,98,94.5647,9220.59,6365.02,2855.57
9/25/23,4097,HOTEL,2,54.235,108.47,76.8,21.69
9/25/23,775,HOTEL,1,56.95,56.95,42.84,8.54
9/25/23,1138,SHOW,60,46.51,2595.6,1672,923.6
9/25/23,5727,SHOW,84,68.3811,5652.36,3736.6,1915.76
9/25/23,7741,HOTEL,9,94.7622,852.86,674.51,88.1
9/25/23,140,SHOW,663,106.6839,68568.18,50333.37,18234.81
9/25/23,7773,SHOW,78,72.0476,5322.47,3781.17,1541.3
9/25/23,7810,SHOW,9,34.425,287.96,202.03,85.93
9/25/23,3440,SHOW,136,106.1604,14113.36,9770.64,4342.72
9/25/23,1729,HOTEL,19,195.8525,3804.74,2919.5,494.63
9/25/23,423,SHOW,30,124.0058,3609.52,2832.68,776.84
9/25/23,722,HOTEL,87,92.5849,9600.13,7380.96,1231.75
9/25/23,7795,SHOW,164,66.0359,10703.56,7625.12,3078.44
9/25/23,783,HOTEL,10,95.65,1026.6,794.68,125.6
9/25/23,776,HOTEL,11,68.5245,753.77,578.36,98.02
9/25/23,779,HOTEL,4,68.1125,272.45,209.06,35.42
9/26/23,7970,SHOW,38,62.7142,2453.58,1575.98,877.6
9/26/23,7586,SHOW,53,153.3136,8296.09,5953.2,2342.89
9/26/23,5940,SHOW,159,96.7302,14067.56,10497.12,3570.44
9/26/23,704,HOTEL,40,68.3216,3325.93,2531.48,455.73
9/26/23,773,HOTEL,7,78.0616,564.45,418.33,90.16
9/26/23,130,SHOW,367,132.6727,48695.3,37309.62,11385.68
9/26/23,713,HOTEL,62,36.9536,2513.09,1906.17,351.87
9/26/23,743,HOTEL,4,63.7425,254.97,198,31.23
9/26/23,135,SHOW,44,49.9428,2141.16,1467.54,673.62
9/26/23,600,SHOW,764,132.1423,100654.65,73761.39,26893.26
9/26/23,2414,HOTEL,5,363.14,1872.71,1446.9,232.21
9/26/23,4116,SHOW,71,71.77,5253.14,3504.05,1749.09
9/26/23,3813,SHOW,105,83.7415,8505.27,5962.75,2542.52
9/26/23,3440,SHOW,95,97.9968,9411.1,6502.93,2908.17
9/26/23,2685,SHOW,32,98.5437,3097.77,2244.6,853.17
9/26/23,7795,SHOW,134,66.0184,8705.86,6197.72,2508.14
9/26/23,118,SHOW,113,73.4785,7546.65,4985.15,2561.5
9/26/23,1787,SHOW,113,84.7817,9438,7009.24,2428.76
9/26/23,8030,SHOW,7,75.4266,491.65,349.64,142.01
9/26/23,7835,SHOW,253,123.0315,29174.13,22756.44,6417.69
9/26/23,5894,SHOW,5,79.06,398.84,260.26,138.58
9/26/23,891,HOTEL,4,414.2266,1822.38,1372.06,266.74
9/26/23,813,HOTEL,42,102.2592,4592.39,3519.74,601.7
9/26/23,594,SHOW,36,134.3066,4835.04,3319.44,1515.6
9/26/23,737,HOTEL,82,38.4386,3665.25,2826.47,460.65
9/26/23,7286,SHOW,56,81.7083,4475.38,3248,1227.38
9/26/23,4153,SHOW,59,76.5444,4368.96,2865.39,1503.57
9/26/23,722,HOTEL,5,244.4116,1223.87,930.75,168.59
9/26/23,3481,SHOW,9,50.515,458.92,292.93,165.99
9/26/23,7741,HOTEL,7,134.9983,1023.14,812.16,102.31
9/26/23,3053,SHOW,35,48.1725,1781.76,1132.25,649.51
9/26/23,726,HOTEL,18,46.4385,947.87,717.95,133.89
9/26/23,7621,SHOW,115,38.4521,3860.75,2710.87,1149.88
9/26/23,602,SHOW,1,72.52,72.52,47.55,24.97
9/26/23,777,HOTEL,25,119.2005,3315.1,2544.24,430.46
9/26/23,783,HOTEL,12,90.2033,1082.44,840,130.08
9/26/23,816,HOTEL,7,220.526,1468.45,1113.08,206.46
9/26/23,3036,SHOW,12,51.378,607.1,386.72,220.38
9/26/23,1699,HOTEL,5,173.2177,1096.38,841.29,142.53
9/26/23,779,HOTEL,6,81.5666,493.74,378.85,64.19
9/26/23,2088,SHOW,9,44.015,405.26,241.8,163.46
9/26/23,1138,SHOW,87,38.8736,2971,1888,1083
9/26/23,742,HOTEL,45,73.3419,3724,2851.93,490.5
9/26/23,2669,SHOW,107,214.0064,23006.84,16983.73,6023.11
9/26/23,1109,HOTEL,1,89.8,89.8,64.94,16.17
9/26/23,7911,SHOW,18,62.92,1126.24,763.53,362.71
9/26/23,806,HOTEL,3,94.47,292,219.64,43.8
9/26/23,4369,HOTEL,20,82.6584,1983.41,1486.98,297.49
9/26/23,7602,SHOW,52,65.3662,3310.18,2390.1,920.08
9/26/23,787,HOTEL,61,159.8308,10003.65,7524.24,1472.65
9/26/23,778,HOTEL,14,169.975,2650.36,1978.14,407.52
9/26/23,3480,SHOW,68,60.2905,4162.6,2762.28,1400.32
9/26/23,741,HOTEL,9,55.925,681.3,529.2,88.56
9/26/23,8018,SHOW,44,68.6321,2911.12,2094.08,817.04
9/26/23,4300,HOTEL,14,63.9452,925.72,713.8,116.41
9/26/23,3802,SHOW,15,42.54,648.49,410.22,238.27
9/26/23,784,HOTEL,3,56.0267,168.08,127.37,24.15
9/26/23,804,HOTEL,37,19.2012,703.51,524.94,108.33
9/26/23,2032,HOTEL,3,22.955,70,53.9,9.1
9/26/23,715,HOTEL,4,187.08,748.32,574.2,97.28
9/26/23,748,HOTEL,12,116.9137,1463.29,1135.7,179.97
9/26/23,7448,SHOW,111,44.9695,4503.9,3151.78,1352.12
9/26/23,788,HOTEL,2,62.555,125.11,96,16.27
9/26/23,1815,SHOW,40,98.2185,3860,2868.95,991.05
9/26/23,4213,HOTEL,3,106.5767,319.73,239.7,47.96
9/26/23,4078,SHOW,21,52.7825,1051.41,666.55,384.86
9/26/23,792,HOTEL,74,36.6993,2982.68,2265.46,414.03
9/26/23,7810,SHOW,21,34.2466,721.32,507.03,214.29
9/26/23,7389,SHOW,84,79.7378,6577.08,4816.1,1760.98
9/26/23,7937,SHOW,646,141.5403,85292.72,64606.37,20686.35
9/26/23,756,HOTEL,12,59.0112,645.84,487.06,93.63
9/26/23,93,SHOW,366,94.0468,32733.08,24819.95,7913.13
9/26/23,7419,SHOW,14,92.7125,1137.85,746.9,390.95
9/26/23,7754,SHOW,54,61.7617,3408.03,2218.84,1189.19
9/26/23,627,SHOW,78,69.9464,4868.04,3203.6,1664.44
9/26/23,54,SHOW,578,136.9715,74471.09,58458.68,16012.41
9/26/23,7757,HOTEL,4,201.055,804.22,626.71,93.65
9/26/23,8037,SHOW,11,60.255,678.67,412.31,266.36
9/26/23,2292,SHOW,77,91.215,6874.79,4731.88,2142.91
9/26/23,140,SHOW,702,106.5852,71820.05,52540.35,19279.7
9/26/23,7687,SHOW,21,88.0744,1818.22,1222.95,595.27
9/26/23,7773,SHOW,38,67.3229,2573.73,1831.85,741.88
9/26/23,774,HOTEL,61,77.1254,5545.08,4257.29,718.21
9/26/23,7774,SHOW,97,71.9135,6928.25,4889.07,2039.18
9/26/23,7765,HOTEL,3,245.1967,735.59,583.89,73.57
9/26/23,1729,HOTEL,9,164.7141,1503.77,1159.4,189.25
9/26/23,7767,SHOW,54,83.6366,4508.54,3214.16,1294.38
9/26/23,776,HOTEL,8,229.0889,1780.05,1365.9,231.41
9/27/23,7389,SHOW,131,80.3496,10329.15,7572.9,2756.25
9/27/23,7875,SHOW,4,37.26,149.04,90.44,58.6
9/27/23,4153,SHOW,26,75.0422,1909.99,1267.46,642.53
9/27/23,722,HOTEL,17,298.3883,6027.53,4530.38,890.96
9/27/23,118,SHOW,87,72.801,5855.68,3908.85,1946.83
9/27/23,7773,SHOW,39,70.2342,2765.4,1964.4,801
9/27/23,713,HOTEL,55,73.4557,4294.04,3270.86,585.47
9/27/23,594,SHOW,29,121.9863,3587.88,2491.28,1096.6
9/27/23,748,HOTEL,32,135.062,4801.24,3662.6,662.53
9/27/23,891,HOTEL,5,303.9755,1685.66,1284.94,228.81
9/27/23,745,HOTEL,3,161.9667,485.9,365.5,72.89
9/27/23,4116,SHOW,48,66.87,3237.68,2120.8,1116.88
9/27/23,7772,SHOW,39,93.704,3553.37,2578.93,974.44
9/27/23,3578,SHOW,147,58.9721,8310.26,5338.38,2971.88
9/27/23,788,HOTEL,7,112.3596,810.26,597.73,132.55
9/27/23,779,HOTEL,20,133.9094,3220.32,2469.91,419.95
9/27/23,746,HOTEL,1,51.02,51.02,38.25,7.65
9/27/23,800,HOTEL,8,124.942,1057.37,798.93,151.54
9/27/23,8030,SHOW,7,74.5733,518.42,369.05,149.37
9/27/23,7249,SHOW,115,101.0614,11125.76,8013.63,3112.13
9/27/23,720,HOTEL,5,120.23,601.15,462.82,78.16
9/27/23,7586,SHOW,44,145.9482,6254.45,4483.26,1771.19
9/27/23,4300,HOTEL,15,59.9513,1106.49,832.66,162.42
9/27/23,776,HOTEL,4,220.0966,874.58,671.09,113.7
9/27/23,7757,HOTEL,13,219.0016,2905.34,2287.62,311.65
9/27/23,8018,SHOW,13,71.316,938.59,679.97,258.62
9/27/23,92,SHOW,52,87.013,4500.88,3315.23,1185.65
9/27/23,783,HOTEL,29,114.5087,3993.1,3086.93,493.15
9/27/23,2088,SHOW,19,40.9733,772.41,459.08,313.33
9/27/23,1787,SHOW,76,87.182,6324.16,4695.97,1628.19
9/27/23,599,SHOW,491,228.5318,114117.38,93967.27,20150.11
9/27/23,4369,HOTEL,22,91.3431,2240.77,1673.33,343.56
9/27/23,8027,SHOW,8,71.1275,569.02,364.98,204.04
9/27/23,130,SHOW,337,130.8843,44332.37,34023.85,10308.52
9/27/23,1878,SHOW,96,61.2087,5907.4,3828.78,2078.62
9/27/23,790,HOTEL,4,497.4725,1989.89,1532.04,258.69
9/27/23,135,SHOW,27,50.7966,1353.9,930.48,423.42
9/27/23,7688,SHOW,118,69.2491,8146.28,5332.2,2814.08
9/27/23,1699,HOTEL,15,182.3371,2781.18,2134.11,361.55
9/27/23,7795,SHOW,161,66.8373,10524.08,7495.73,3028.35
9/27/23,3481,SHOW,17,51.1833,869.96,552.97,316.99
9/27/23,7741,HOTEL,3,106.58,319.74,253.8,31.98
9/27/23,5940,SHOW,188,98.5505,18200.19,13660.85,4539.34
9/27/23,7774,SHOW,126,72.3125,9100.74,6440.6,2660.14
9/27/23,737,HOTEL,81,82.1482,7737.5,5975.39,962.62
9/27/23,1555,HOTEL,4,805.995,3223.98,2416.98,483.61
9/27/23,756,HOTEL,9,110.3825,1005.39,759.39,144.39
9/27/23,3802,SHOW,25,48.4,1120.19,713.43,406.76
9/27/23,5894,SHOW,5,71.925,327.6,204.82,122.78
9/27/23,7448,SHOW,154,42.9964,6154.41,4303.95,1850.46
9/27/23,2414,HOTEL,6,330.2917,1981.75,1533.36,243.22
9/27/23,54,SHOW,538,150.7992,76068.62,59719.22,16349.4
9/27/23,7787,SHOW,105,103.7507,10799.54,7831.49,2968.05
9/27/23,804,HOTEL,43,50.5381,3132.84,2397.02,415.09
9/27/23,2292,SHOW,97,93.6113,8719.84,6017.62,2702.22
9/27/23,926,SHOW,63,110.6811,6473.44,4874.78,1598.66
9/27/23,7732,HOTEL,2,177.49,354.98,257.6,63.89
9/27/23,3036,SHOW,24,57.2888,1350.81,869.46,481.35
9/27/23,777,HOTEL,31,133.1267,4385,3365.89,568.75
9/27/23,704,HOTEL,26,154.3149,4677.37,3568.99,630.81
9/27/23,7953,SHOW,2,52.1,104.2,64.18,40.02
9/27/23,4078,SHOW,14,54.596,733.62,465.7,267.92
9/27/23,3053,SHOW,65,54.9711,3631.92,2318.75,1313.17
9/27/23,743,HOTEL,17,100.3329,2013.11,1554,257.13
9/27/23,7959,SHOW,24,126.0433,2992.36,2256.51,735.85
9/27/23,423,SHOW,41,145.2088,6085.05,4599.6,1485.45
9/27/23,742,HOTEL,47,101.1384,6762.56,5137.3,937.88
9/27/23,3480,SHOW,69,50.8628,3585.15,2370.41,1214.74
9/27/23,7855,SHOW,743,164.3861,118261.25,93667.15,24594.1
9/27/23,1138,SHOW,39,40.7733,1607.8,1032,575.8
9/27/23,813,HOTEL,21,135.8473,3012.83,2228.66,485.99
9/27/23,726,HOTEL,25,38.2878,981.98,752.5,128.86
9/27/23,741,HOTEL,27,83.1906,2810.66,2070.6,491.48
9/27/23,798,HOTEL,1,94.01,94.01,70.72,14.1
9/27/23,792,HOTEL,105,43.5244,5864.75,4482.13,782.76
9/27/23,715,HOTEL,18,385.1436,8233.7,6352.4,1031.32
9/27/23,784,HOTEL,12,85.6571,1018,765.76,152.69
9/27/23,787,HOTEL,40,200.8795,9499.88,7102.08,1447.53
9/27/23,7765,HOTEL,3,252.3425,730.46,579.83,73.05
9/27/23,6995,SHOW,12,40.9733,528.18,323.28,204.9
9/27/23,7434,SHOW,26,128.0815,3350.83,2400.35,950.48
9/27/23,7911,SHOW,12,78.675,902.44,614.52,287.92
9/27/23,778,HOTEL,55,190.918,10655.8,7935.04,1659.06
9/27/23,3816,HOTEL,1,231.52,231.52,177.65,30.1
9/27/23,814,HOTEL,7,173.2766,1267.75,983.7,152.44
9/27/23,600,SHOW,700,127.9677,88213.5,64568,23645.5
9/27/23,2685,SHOW,15,95.8837,1448.01,1042.86,405.15
9/27/23,812,HOTEL,8,282.315,2326.55,1785.24,302.45
9/27/23,4368,SHOW,51,51.5133,2719.1,1913.19,805.91
9/27/23,3440,SHOW,79,103.5426,8001.9,5531.01,2470.89
9/27/23,774,HOTEL,52,82.3138,4854.98,3737.07,617.91
9/27/23,7767,SHOW,61,83.4175,5124.36,3660.68,1463.68
9/27/23,763,HOTEL,4,55.6266,269.98,190.5,54
9/27/23,7754,SHOW,30,66.4223,1952.65,1299.8,652.85
9/27/23,799,HOTEL,2,75.065,150.13,115.58,19.53
9/27/23,1729,HOTEL,7,175.7383,1223.36,938.73,159.04
9/27/23,7073,SHOW,109,77.9736,7864.37,5707.35,2157.02
9/27/23,2669,SHOW,170,206.2984,34746.96,25701.23,9045.73
9/27/23,1906,SHOW,547,94.5965,47829.89,36347.22,11482.67
9/27/23,751,HOTEL,1,200.48,200.48,153,26.06
9/28/23,754,HOTEL,5,213.9966,1069.69,849.12,106.97
9/28/23,1729,HOTEL,13,356.8322,5115.71,3925.44,665.04
9/28/23,1878,SHOW,82,61.8669,5007.48,3249.12,1758.36
9/28/23,891,HOTEL,5,402.7933,2531.82,1966.47,302.23
9/28/23,741,HOTEL,13,101.235,1421.18,1103.9,184.76
9/28/23,4116,SHOW,31,73.815,2287.08,1525.25,761.83
9/28/23,713,HOTEL,21,204.1572,4919.96,3699.64,725.3
9/28/23,3578,SHOW,66,59.9495,3929.32,2535.5,1393.82
9/28/23,7787,SHOW,98,102.1369,9773.1,7091.16,2681.94
9/28/23,779,HOTEL,30,257.6225,7711.08,5916.92,1002.47
9/28/23,92,SHOW,21,122.301,2586.38,1953.24,633.14
9/28/23,7741,HOTEL,8,197.8955,1692.94,1330.87,184
9/28/23,7757,HOTEL,16,194.5033,3566.16,2774,421
9/28/23,3480,SHOW,55,53.19,3081.76,2023.54,1058.22
9/28/23,7765,HOTEL,1,124.07,124.07,95.2,16.13
9/28/23,787,HOTEL,80,239.1579,19584.87,14633.9,2992.98
9/28/23,737,HOTEL,105,119.412,14334.56,11026.65,1832.52
9/28/23,6996,SHOW,13,101.3785,1348.09,1008.68,339.41
9/28/23,742,HOTEL,51,224.0801,11979.65,9183.34,1567.6
9/28/23,7950,SHOW,5,272.46,1362.3,1026,336.3
9/28/23,7959,SHOW,17,104.8125,1815.78,1368.32,447.46
9/28/23,704,HOTEL,40,203.2645,9070.42,6840.39,1314.8
9/28/23,599,SHOW,503,226.2188,113391.77,93594.79,19796.98
9/28/23,751,HOTEL,2,157.49,314.98,240.38,40.94
9/28/23,7953,SHOW,3,52.1,156.3,96.27,60.03
9/28/23,1815,SHOW,30,109.665,3222.9,2361.9,861
9/28/23,5940,SHOW,105,87.9151,9129.11,6812.67,2316.44
9/28/23,130,SHOW,292,133.0089,38970.38,29884.98,9085.4
9/28/23,8059,SHOW,4,50.35,201.4,142.88,58.52
9/28/23,5727,SHOW,61,70.2615,4215.1,2799.75,1415.35
9/28/23,4300,HOTEL,28,111.4907,3469.57,2674.3,437.41
9/28/23,7286,SHOW,31,84.7671,2521.24,1851.07,670.17
9/28/23,7621,SHOW,109,37.6536,3871.61,2709.89,1161.72
9/28/23,776,HOTEL,28,242.2667,7374.26,5670.21,945.37
9/28/23,627,SHOW,77,72.175,4371.23,3254.5,1116.73
9/28/23,98,SHOW,316,101.6811,30476.92,23342.02,7134.9
9/28/23,3122,SHOW,671,170.5191,109846.25,86182.56,23663.69
9/28/23,7774,SHOW,124,74.1289,9108.12,6442.85,2665.27
9/28/23,7783,SHOW,123,104.0059,12904.36,9711.91,3192.45
9/28/23,1051,HOTEL,2,255.36,510.72,387.33,71.57
9/28/23,2088,SHOW,16,40.9733,631.24,374.72,256.52
9/28/23,743,HOTEL,20,124.8657,2702.97,2070,363.95
